ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
cke1uahfp000x3b5shyjc5d9n,cke1lnmbvml550bnu1g9o8tkm,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2F4d0dc394-45db-85bf-06ef-1259ef5821e2-b_62.jpeg?Expires=1599186628552&KeyName=labelbox-assets-key-1&Signature=4wdWXM-AZBp-QmLhBV9M-rpbvFk,"{""objects"":[{""featureId"":""cke1ua4hv0wjw0yb47ilqgcy0"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":96,""left"":45,""height"":28,""width"":44},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1ua4hv0wjw0yb47ilqgcy0?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1ua73f0wkf0yb4a9t22gll"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":163,""left"":14,""height"":29,""width"":76},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1ua73f0wkf0yb4a9t22gll?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1uabdk00v60z969nv5dg6n"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":192,""left"":21,""height"":32,""width"":72},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1uabdk00v60z969nv5dg6n?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597869579000,1597869765000,9.875,b_62.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1uahfp000x3b5shyjc5d9n
cke1uauqj000y3b5sfswqvbka,cke1lnmbyml8p0bnu9sqxdc48,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2F16f18d14-b1ae-1908-64a6-fede83e82141-b_94.jpeg?Expires=1599186628553&KeyName=labelbox-assets-key-1&Signature=RC_hiIokv3BN2IL_l2TRmF4LIKE,"{""objects"":[{""featureId"":""cke1uancs12y70y78gdm49wpi"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":65,""left"":98,""height"":28,""width"":87},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1uancs12y70y78gdm49wpi?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1uaq1y0wlg0yb46pa7f7zj"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":100,""left"":93,""height"":26,""width"":44},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1uaq1y0wlg0yb46pa7f7zj?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1uatek00vk0z96brz0amke"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":126,""left"":91,""height"":30,""width"":62},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1uatek00vk0z96brz0amke?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597869596000,1597869766000,8.937,b_94.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1uauqj000y3b5sfswqvbka
cke1ubgw9000z3b5s1h5zqagy,cke1lnmc1mlc90bnu0qhl47es,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2Fddd3dee3-070a-d55a-4102-4f35d24996d2-b_126.jpeg?Expires=1599186628554&KeyName=labelbox-assets-key-1&Signature=AOSywRnP5Jff3YO_tTVRQ5edIzo,"{""objects"":[{""featureId"":""cke1uazl10wm70yb4f7fpcedh"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":31,""left"":49,""height"":30,""width"":83},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1uazl10wm70yb4f7fpcedh?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1ub2px0wm90yb49v8z10zu"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":61,""left"":47,""height"":34,""width"":87},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1ub2px0wm90yb49v8z10zu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1uba6c01470y7g4tn55cfv"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":95,""left"":49,""height"":34,""width"":85},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1uba6c01470y7g4tn55cfv?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597869625000,1597869960000,15.236,b_126.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1ubgw9000z3b5s1h5zqagy
cke1ubumz00103b5sxsl3vr58,cke1lnmc2mlft0bnuaa116r3w,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2F9ea55d49-4f62-8bb8-7fcb-221ce1a2e339-b_158.jpeg?Expires=1599186628554&KeyName=labelbox-assets-key-1&Signature=pybA5oVdaAhOXlugUPtrbpp7tGg,"{""objects"":[{""featureId"":""cke1ubq5b130n0y789on58agz"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":94,""left"":149,""height"":27,""width"":41},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1ubq5b130n0y789on58agz?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1ubu290woo0yb46sqp4ppp"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":94,""left"":102,""height"":30,""width"":29},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1ubu290woo0yb46sqp4ppp?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597869643000,1597869963000,8.617,b_158.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1ubumz00103b5sxsl3vr58
cke1uc46f00113b5spns8n2a8,cke1lnmc4mljd0bnuaoew49nn,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2F1c28e2c3-c7bb-9de6-21c4-c00d955b9bff-b_190.jpeg?Expires=1599186628555&KeyName=labelbox-assets-key-1&Signature=MddtEFhdCSB-qTIXUxP_VL8oe7w,"{""objects"":[{""featureId"":""cke1uc0ai13bs0zb5dzss4pc2"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":99,""left"":127,""height"":31,""width"":68},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1uc0ai13bs0zb5dzss4pc2?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1uc3r800yt0z96bv3n6bo3"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":164,""left"":112,""height"":27,""width"":16},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1uc3r800yt0z96bv3n6bo3?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597869655000,1597869966000,7.753,b_190.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1uc46f00113b5spns8n2a8
cke1uca3q00123b5sl358nh2m,cke1lnmc6mlmx0bnu9o451kpc,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2F2c40dec2-7ee0-317f-b65b-30c57499bf78-b_222.jpeg?Expires=1599186628555&KeyName=labelbox-assets-key-1&Signature=xdCDrPyDLMqMhoGve19auPLzpJc,"{""objects"":[{""featureId"":""cke1uc9rp00z80z966p3u1tg1"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":102,""left"":98,""height"":86,""width"":32},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1uc9rp00z80z966p3u1tg1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597869663000,1597869967000,4.697,b_222.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1uca3q00123b5sl358nh2m
cke1uch1m00133b5sb1fyhach,cke1lnmc8mlqh0bnubqi86e57,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2F0c8e0064-8142-3c74-7e58-d3547d5d9906-b_254.jpeg?Expires=1599186628556&KeyName=labelbox-assets-key-1&Signature=WbfG-jcBD0S_94DaGfSIgKb_DqY,"{""objects"":[{""featureId"":""cke1uceiv13210y78hck39m0t"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":42,""left"":95,""height"":101,""width"":34},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1uceiv13210y78hck39m0t?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597869672000,1597869968000,3.117,b_254.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1uch1m00133b5sb1fyhach
cke1ud2ea00143b5sn257o2nf,cke1lnmcamlu10bnuep3qd2n7,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2Fb5a6191a-5fee-73d7-40fc-450d8de0d86d-b_286.jpeg?Expires=1599186628556&KeyName=labelbox-assets-key-1&Signature=xBkH3RHhdRmz222jwjSfCiQGF8w,"{""objects"":[{""featureId"":""cke1ucnaz01870y7gh1ay07ps"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":58,""left"":14,""height"":96,""width"":29},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1ucnaz01870y7gh1ay07ps?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1ucqxm018c0y7g4k7iaufi"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":54,""left"":69,""height"":95,""width"":31},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1ucqxm018c0y7g4k7iaufi?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1ucu3b010r0z96ftj2axrv"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":70,""left"":102,""height"":81,""width"":25},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1ucu3b010r0z96ftj2axrv?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1ucx8f018l0y7gh97p8u9b"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":61,""left"":123,""height"":87,""width"":31},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1ucx8f018l0y7gh97p8u9b?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597869699000,1597869700000,18.605,b_286.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1ud2ea00143b5sn257o2nf
cke1udfh400153b5sjgyhmtym,cke1lnmcbmlxl0bnu9uvl3d8l,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2Fa72df011-c852-3de5-bee6-a562bf87d865-b_318.jpeg?Expires=1599186628556&KeyName=labelbox-assets-key-1&Signature=7L23ezgfJ2_Lko8Wydpnsval3yM,"{""objects"":[{""featureId"":""cke1udave13510y78emsfh9s4"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":91,""left"":90,""height"":40,""width"":42},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1udave13510y78emsfh9s4?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597869716000,1597869974000,5.164,b_318.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1udfh400153b5sjgyhmtym
cke1udw1h00163b5sxretnb5y,cke1lnmbrmkyd0bnuamzs9r8w,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2Fdc93f9a4-386b-e6a2-8b88-8c6a04211ae4-b_1.jpeg?Expires=1599186628557&KeyName=labelbox-assets-key-1&Signature=g1ebd2dHdcfcpagsJYAoLBp6-70,"{""objects"":[{""featureId"":""cke1udk3801a00y7gducmd1ip"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":110,""left"":105,""height"":74,""width"":25},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1udk3801a00y7gducmd1ip?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597869738000,1597869976000,9.74,b_1.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1udw1h00163b5sxretnb5y
cke1ue8yc00173b5s3epzpj86,cke1lnmbuml1x0bnu1i4ca51q,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2F5ea96863-07ba-c887-ed21-54d6f8fef1c5-b_33.jpeg?Expires=1599186628557&KeyName=labelbox-assets-key-1&Signature=s97drCqMwXDIei9TH2NpIYBrRgA,"{""objects"":[{""featureId"":""cke1ue1cp012x0z963j3rbw0v"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":33,""left"":49,""height"":90,""width"":39},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1ue1cp012x0z963j3rbw0v?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1ue4vg12al0yai849i2120"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":30,""left"":86,""height"":88,""width"":42},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1ue4vg12al0yai849i2120?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1ue84d013c0z9687mv0ufh"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":119,""left"":27,""height"":25,""width"":24},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1ue84d013c0z9687mv0ufh?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597869755000,1597869978000,9.584,b_33.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1ue8yc00173b5s3epzpj86
cke1ueg6200183b5siyo55p8e,cke1lnmbvml5h0bnu46xzbx7l,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2F32a24f3f-c1c7-a045-c609-95987a3e6425-b_65.jpeg?Expires=1599186628557&KeyName=labelbox-assets-key-1&Signature=uvGVeojJ8ZtYVLe5-oUFGvQDVdw,"{""objects"":[{""featureId"":""cke1uef8q12bs0yaiadyo257k"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":100,""left"":88,""height"":31,""width"":76},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1uef8q12bs0yaiadyo257k?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597869764000,1597869979000,5.477,b_65.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1ueg6200183b5siyo55p8e
